ticker,industry,strategy,mode,rank,metric_name,metric_value,industry_avg,company_name,asx_code
TLX.AX,"Pharmaceuticals, Biotechnology & Life Sciences",high_market_cap,per_industry,2,market_cap,3979874304.0,1247146482.7951808,TELIX PHARMACEUTICALS LIMITED,TLX
LLC.AX,Real Estate Management & Development,high_market_cap,per_industry,1,market_cap,3653527296.0,643154136.3043479,LENDLEASE GROUP,LLC
PXA.AX,Real Estate Management & Development,high_market_cap,per_industry,2,market_cap,2424265216.0,643154136.3043479,PEXA GROUP LIMITED,PXA
WBT.AX,Semiconductors & Semiconductor Equipment,high_market_cap,per_industry,1,market_cap,1027295936.0,292188499.5,WEEBIT NANO LTD,WBT
AXE.AX,Semiconductors & Semiconductor Equipment,high_market_cap,per_industry,2,market_cap,86647984.0,292188499.5,ARCHER MATERIALS LIMITED,AXE
WTC.AX,Software & Services,high_market_cap,per_industry,1,market_cap,23108923392.0,863769674.1203704,WISETECH GLOBAL LIMITED,WTC
XRO.AX,Software & Services,high_market_cap,per_industry,2,market_cap,19568910336.0,863769674.1203704,XERO LIMITED,XRO
CDA.AX,Technology Hardware & Equipment,high_market_cap,per_industry,1,market_cap,5285108224.0,373871598.56,CODAN LIMITED,CDA
DDR.AX,Technology Hardware & Equipment,high_market_cap,per_industry,2,market_cap,1837109376.0,373871598.56,DICKER DATA LIMITED,DDR
TLS.AX,Telecommunication Services,high_market_cap,per_industry,1,market_cap,54586445824.0,5875705715.923077,TELSTRA GROUP LIMITED,TLS
TPG.AX,Telecommunication Services,high_market_cap,per_industry,2,market_cap,7557662720.0,5875705715.923077,TPG TELECOM LIMITED.,TPG
TCL.AX,Transportation,high_market_cap,per_industry,1,market_cap,45039886336.0,4451505342.166667,TRANSURBAN GROUP,TCL
QAN.AX,Transportation,high_market_cap,per_industry,2,market_cap,15555687424.0,4451505342.166667,QANTAS AIRWAYS LIMITED,QAN
ORG.AX,Utilities,high_market_cap,per_industry,1,market_cap,19518730240.0,3690147482.631579,ORIGIN ENERGY LIMITED,ORG
MEZ.AX,Utilities,high_market_cap,per_industry,2,market_cap,12738251776.0,3690147482.631579,MERIDIAN ENERGY LIMITED,MEZ
