ticker,industry,strategy,mode,rank,metric_name,metric_value,industry_avg,company_name,asx_code
TIA.AX,Real Estate Management & Development,low_pe_relative_industry,per_industry,1,pe_relative,0.07006471133900653,22.836030712499998,TIAN AN AUSTRALIA LIMITED,TIA
ACU.AX,Real Estate Management & Development,low_pe_relative_industry,per_industry,2,pe_relative,0.32842837682358894,22.836030712499998,ACUMENTIS GROUP LIMITED,ACU
NOR.AX,Software & Services,low_pe_relative_industry,per_industry,1,pe_relative,0.025031216510400862,55.93016621538462,NORWOOD SYSTEMS LIMITED,NOR
DCC.AX,Software & Services,low_pe_relative_industry,per_industry,2,pe_relative,0.03575887817493851,55.93016621538462,DIGITALX LIMITED,DCC
X2M.AX,Technology Hardware & Equipment,low_pe_relative_industry,per_industry,1,pe_relative,0.02600550483013197,19.22669847272727,X2M CONNECT LIMITED,X2M
DTI.AX,Technology Hardware & Equipment,low_pe_relative_industry,per_industry,2,pe_relative,0.028606055313145168,19.22669847272727,DTI GROUP LTD,DTI
CCG.AX,Telecommunication Services,low_pe_relative_industry,per_industry,1,pe_relative,0.03556831210759664,185.5584257142857,COMMS GROUP LTD,CCG
SPK.AX,Telecommunication Services,low_pe_relative_industry,per_industry,2,pe_relative,0.08824713799422651,185.5584257142857,SPARK NEW ZEALAND LIMITED,SPK
AQZ.AX,Transportation,low_pe_relative_industry,per_industry,1,pe_relative,0.09178586863434243,37.67827609473684,ALLIANCE AVIATION SERVICES LIMITED,AQZ
VGN.AX,Transportation,low_pe_relative_industry,per_industry,2,pe_relative,0.14331865891163503,37.67827609473684,VIRGIN AUSTRALIA HOLDINGS LIMITED.,VGN
EWC.AX,Utilities,low_pe_relative_industry,per_industry,1,pe_relative,0.005498338314722188,50.28256796416667,ENERGY WORLD CORPORATION LTD,EWC
AGL.AX,Utilities,low_pe_relative_industry,per_industry,2,pe_relative,0.20274366271955283,50.28256796416667,AGL ENERGY LIMITED.,AGL
