ticker,industry,strategy,mode,rank,metric_name,metric_value,industry_avg,company_name,asx_code
LU7.AX,Materials,low_pe_absolute,overall,28,pe,1.2,,LITHIUM UNIVERSE LIMITED,LU7
AMS.AX,Consumer Durables & Apparel,low_pe_absolute,overall,29,pe,1.3000001,,ATOMOS LIMITED,AMS
BKT.AX,Materials,low_pe_absolute,overall,30,pe,1.4000001,,BLACK ROCK MINING LIMITED,BKT
NOR.AX,Software & Services,low_pe_absolute,overall,31,pe,1.4000001,,NORWOOD SYSTEMS LIMITED,NOR
AVD.AX,Commercial & Professional Services,low_pe_absolute,overall,32,pe,1.5555555,,AVADA GROUP LIMITED,AVD
KBC.AX,Financial Services,low_pe_absolute,overall,33,pe,1.5666666,,KEYBRIDGE CAPITAL LIMITED,KBC
TIA.AX,Real Estate Management & Development,low_pe_absolute,overall,34,pe,1.5999999,,TIAN AN AUSTRALIA LIMITED,TIA
AFA.AX,Financial Services,low_pe_absolute,overall,35,pe,1.6,,ASF GROUP LIMITED,AFA
RTR.AX,Materials,low_pe_absolute,overall,36,pe,1.6538461,,RUMBLE RESOURCES LIMITED,RTR
VMT.AX,Automobiles & Components,low_pe_absolute,overall,37,pe,1.725,,VMOTO LIMITED,VMT
WNX.AX,"Food, Beverage & Tobacco",low_pe_absolute,overall,38,pe,1.8199999,,WELLNEX LIFE LIMITED,WNX
QUE.AX,Financial Services,low_pe_absolute,overall,39,pe,1.8666668,,QUESTE COMMUNICATIONS LIMITED,QUE
GW1.AX,Materials,low_pe_absolute,overall,40,pe,2.0,,GREENWING RESOURCES LTD,GW1
VEN.AX,Energy,low_pe_absolute,overall,41,pe,2.0,,VINTAGE ENERGY LTD,VEN
DCC.AX,Software & Services,low_pe_absolute,overall,42,pe,2.0,,DIGITALX LIMITED,DCC
RCM.AX,Materials,low_pe_absolute,overall,43,pe,2.0,,RAPID CRITICAL METALS LIMITED,RCM
BCC.AX,Technology Hardware & Equipment,low_pe_absolute,overall,44,pe,2.0500002,,BEAM COMMUNICATIONS HOLDINGS LIMITED,BCC
DAI.AX,"Food, Beverage & Tobacco",low_pe_absolute,overall,45,pe,2.064516,,DECIDR AI INDUSTRIES LTD,DAI
NMT.AX,Materials,low_pe_absolute,overall,46,pe,2.1333334,,NEOMETALS LTD,NMT
KSN.AX,Materials,low_pe_absolute,overall,47,pe,2.2083333,,KINGSTON RESOURCES LIMITED,KSN
OEQ.AX,Financial Services,low_pe_absolute,overall,48,pe,2.3125,,ORION EQUITIES LIMITED,OEQ
IRD.AX,Materials,low_pe_absolute,overall,49,pe,2.4,,IRON ROAD LIMITED,IRD
HGO.AX,Materials,low_pe_absolute,overall,50,pe,2.423543,,HILLGROVE RESOURCES LIMITED,HGO
